Run Number,Word,Key,Reaction Time
3,SELF,p,1.3910870750000868
3,HERO,p,0.9057337570000072
3,OTHER,q,1.023942648000002
3,SELF,q,0.4012493360000917
3,OTHER,p,0.4197475629998735
3,OTHER,q,0.5894887880001534
3,OTHER,q,0.4164525059998141
3,OTHER,q,0.35421942699986175
3,HAPPY,p,0.9027062399998158
3,OTHER,q,0.8849049039999954
3,INFERIOR,q,0.7397245080001085
3,OTHER,q,0.4565813530000469
3,REJECTION,q,0.624951800999952
3,BITTER,q,3.786969415000158
3,HELPFUL,p,1.1401790190000156
3,SELF,p,1.1208698860000368
3,JOY,p,1.0463172879999547
3,SELF,p,0.6230298020000191
3,SHY,p,0.912609891999864
3,SCHOLAR,p,0.7108683189999283
3,TRAP,q,0.6851030289999471
3,BRAVE,p,1.3321714119999797
3,OTHER,q,2.7773350789998403
3,SELF,p,0.6357561360000545
3,TERRIFIC,p,0.8128939319999517
3,WEAK,q,1.047149182999874
3,OTHER,q,0.6878841159998501
3,OTHER,q,0.39879778600015925
3,OTHER,q,0.3619271630000185
3,SELF,p,0.558336484999927
3,SELF,p,0.35462356100015313
3,OTHER,p,0.3511551359999885
3,OTHER,q,0.291533058999903
3,VOMIT,q,0.4987187130000166
3,TEACHER,q,1.0658030829999916
3,OTHER,q,0.449816311999939
3,INTIMATE,q,0.5703318729999864
3,OTHER,q,0.43785522299981494
3,RESTLESS,q,0.8150184329999774
3,SELF,p,0.5691889560000618
3,SUPERIOR,q,1.052981556000077
3,SELF,p,0.6690471230001549
3,DISGRACE,q,3.2129579700001614
3,SAFE,p,1.0377922899999703
3,EMBARASS,q,1.4946178420000251
3,SAD,q,1.5012039369999002
3,ALONE,q,0.6830545499999516
3,SELF,p,0.5945981550000852
3,REGRET,q,1.3896996659998422
3,SELF,q,0.7282341360000828
3,SELF,q,0.40576512400002684
3,COWARD,q,1.2321494769998935
3,TROUBLE,q,2.489846922999959
3,SELF,p,0.943781718000082
3,SELF,p,0.5565397889999986
3,STRONG,p,0.7368370209999284
3,SELF,p,0.5017510029999812
3,WIN,p,1.8602808500002084
3,DANGER,q,0.5158373009999195
3,TRANQUIL,q,0.546178245999954

Positive Word Reaction Time Average,Sum of Positive Reaction Time,No of correct keystorks
0.8662617088095452,18.19149588500045,21.0
Negative Word Reaction Time Average,Sum of Negative Reaction Time,No of correct keystorks
1.0659907539999673,29.847741111999085,28.0

5,INTIMATE,q,2.9492643040002804
5,HONEST,p,0.7212930420000703
5,SELF,q,0.8308851950000644
5,OTHER,q,1.2320963279998978
5,OTHER,q,0.3777783629998339
5,TERRIFIC,p,0.5815168479998647
5,EMBARASS,q,0.6091823860001568
5,PROSPECT,q,0.9074874769999042
5,FRIEND,p,0.5537053430002743
5,JOY,p,0.6540226199999779
5,OTHER,q,0.6143809700001839
5,BITTER,q,0.5606954830000177
5,SELF,p,1.005024116000186
5,OTHER,q,0.8791148179998345
5,OTHER,q,0.38264063200040255
5,OTHER,q,0.3144090490000053
5,SELF,p,0.6648944629996549
5,OTHER,q,0.45717785599981653
5,OTHER,q,0.2974369140001727
5,AFRAID,q,1.0647868659998494
5,BRAVE,p,0.5208232589998261
5,INFERIOR,q,0.8624326830004065
5,SAFE,p,0.6946217340000658
5,OTHER,q,0.39762792600004104
5,DISGRACE,q,0.8967510730003596
5,COWARD,q,0.5435930429998734
5,SELF,q,0.5566055530002814
5,SELF,p,0.5128058770001189
5,OTHER,q,0.6873117820000516
5,HERO,p,1.39826268600018
5,SKEPTICAL,p,0.8408841819996269
5,REGRET,q,1.0097502789999453
5,BEAUTY,q,0.923886641000081
5,HAPPY,q,0.5213830259999668
5,SELF,p,1.1751021749996653
5,SELF,p,0.3384314660002019
5,SELF,p,0.26355187999979535
5,OTHER,q,0.6240307329999268
5,OTHER,q,0.34573081500002445
5,SELF,p,0.5028600340001503
5,IMPULSE,q,0.4931864919999498
5,OTHER,q,0.9721167830002742
5,FUN,p,0.7276495390001401
5,SELF,p,0.7812517180000214
5,SELF,p,0.3608388269999523
5,TROUBLE,q,0.8613295240002117
5,OTHER,q,0.37347897399968133
5,ALONE,p,0.5132768240000587
5,RESTLESS,q,1.0716281489999346
5,FAIL,q,1.0390934940000989
5,SELF,p,0.6638405230000899
5,SELF,p,0.31215375900001163
5,SELF,p,0.2866364260003138
5,MODEL,p,3.2617798490000496
5,OTHER,q,0.6926573579999058
5,SELF,p,0.7637401950000822
5,WIN,q,3.3759581110002728
5,STRONG,p,0.8343484560000434
5,TEACHER,p,0.6032493560001058
5,PROUD,p,0.6055404889998499

Positive Word Reaction Time Average,Sum of Positive Reaction Time,No of correct keystorks
1.43792432957155,10.06547030700085,7.0
Negative Word Reaction Time Average,Sum of Negative Reaction Time,No of correct keystorks
0.6452259513331834,1.9356778539995503,3.0

